,Date,Open,High,Low,Close,Adj Close,Volume,dateFormatted,MoneyFlowVolume,accumulation_distribution_indicator,Aroon_up,Aroon_down,Aroon_oscillator,Adj Open,Adj High,Adj Low,adx_pos_directional_indicator,adx_neg_directional_indicator,avg. Directional index,avg.True Range,upper_Bollinger_Bands,lower_Bollinger_Bands,simple_moving_avg_20,Chaikin money flow,chaikin_oscillator,Commodity Channel Index,Coppock Curve,Ease of Movement,Ease of Movement MA,ForceIndex,mass_index,Moving Average Convergence/Divergence,Moving Average Convergence/Divergence_signal,Moving Average Convergence/Divergence_hist,money flow index,PercentagePriceOscillator,PercentagePriceOscillator_hist,PercentagePriceOscillator_signal,PercentageVolumeOscillator,PercentageVolumeOscillator_hist,PercentageVolumeOscillator_signal,Know Sure Thing,KST_signal,Rate of change,Relative Strength Index,volatility/sd,%K-FAST Stochastic indicator,%D- slow stochastic indicator,Trix,ulcer_index,UltimateOscillator,VortexIndicator_diff,VortexIndicator_neg,VortexIndicator_pos,WilliamsR
1137,2017-10-28,5787.81982421875,5876.72021484375,5689.18994140625,5753.08984375,5753.08984375,1403920000,28oct2017,-447164066.63507456,61492830388.31668,72.0,8.0,64.0,5787.81982421875,5876.72021484375,5689.18994140625,27.51762476925358,20.539429711068006,24.902605405169794,312.9342564174107,6392.9562035187455,4838.33876718438,5615.647485351563,0.23377276718493478,3144717064.011879,4.686238615321808,20.03301157642983,-1010.5025123969749,-150.9690916273667,148646885078.125,24.941869606195777,333.88419459428496,381.89338198325913,-48.00918738897417,36.23470532223399,6.202335692106618,-1.1421918082756726,7.3445275003822905,2.162355372266224,-4.167724312246563,6.3300796845127865,374.05242196851464,384.3499420383175,0.48029985993528235,60.75875751635654,0.7950152194378681,57.66023308757981,63.39607808270143,1.193977180818708,3.63,56.06098311760963,0.031172641678399726,0.9907077787329237,1.0218804204113234,-42.33976691242018
1138,2017-10-29,5754.43994140625,6255.7099609375,5724.580078125,6153.85009765625,6153.85009765625,2859040000,29oct2017,1762429046.8616984,63255259435.17838,100.0,4.0,96.0,5754.43994140625,6255.7099609375,5724.580078125,33.0046655655705,17.96857068319256,25.230849229000317,324.16709681919644,6388.484463346056,4980.993515169568,5684.738989257812,0.25547489148120545,3130705762.019806,113.20295907660618,17.610085021981682,3849.0111820411853,190.3501339094926,920782589921.875,25.175952850615506,343.99367981566866,374.313441549741,-30.319761734072358,45.02721306690882,6.323080709438737,-0.8171574327548425,7.14023814219358,5.573186183023589,-0.6055148011913589,6.178700984214948,354.6565269184497,384.3607728066121,9.782167099125756,67.82567039869883,0.7968479462340105,90.77581918555677,69.58717128355146,1.1581852335227336,3.63,59.05241197800084,0.14304796192250502,0.9107779541899909,1.0538259161124959,-9.224180814443223
1139,2017-10-30,6114.85009765625,6214.990234375,6040.85009765625,6130.52978515625,6130.52978515625,1772150016,30oct2017,53113965.4413118,63308373400.6197,96.0,0.0,96.0,6114.85009765625,6214.990234375,6040.85009765625,31.607761906534382,17.20806117022283,25.535647065414373,320.03281947544644,6340.709255315723,5163.622678278028,5752.165966796875,0.2850763450015001,3058450146.9358673,126.35491202055144,15.139892355570321,1353.8460417357167,291.4481728770426,801614061339.0,25.492970445029094,346.13375094563344,368.6775034289195,-22.543752483286084,44.85076039041528,6.303179334762203,-0.6696470459451023,6.972826380707305,3.8994626014561424,-1.8233907062070456,5.722853307663188,339.0468548277767,379.91585859470683,9.656050494801931,67.0687648272208,0.7965528959311905,88.66398855649567,79.03334694321079,1.1269977616864677,3.56,58.318314066806565,0.2087733180790151,0.9016953064745884,1.1104686245536035,-11.33601144350433
1140,2017-10-31,6132.02001953125,6470.43017578125,6103.330078125,6468.39990234375,6468.39990234375,2311379968,31oct2017,2285813462.390436,65594186863.01013,100.0,0.0,100.0,6132.02001953125,6470.43017578125,6103.330078125,34.93680410989348,15.699549699773026,26.425314742034363,322.8521205357143,6329.847032403621,5338.676893377629,5834.261962890625,0.32393482727733997,3303326865.9649506,178.11836504303932,15.112290225849181,2524.6483915010695,502.2086333757965,1716916289462.5,25.74215310635769,370.8185026214396,369.10570326742356,1.712799354016056,52.08515340321341,6.66486101309632,-0.2463722940887889,6.911233307185109,4.635767236049543,-0.8696688572909164,5.505436093340459,328.43578107974383,372.71096318654986,13.311329034717073,71.95240190704008,0.7979464816763302,99.84607365660581,93.09529379955279,1.1107651340583553,3.53,70.06913497627995,0.2877677378485216,0.8513760022884759,1.1391437401369975,-0.15392634339419803
1141,2017-11-01,6440.97021484375,6767.31005859375,6377.8798828125,6767.31005859375,6767.31005859375,2870320128,01nov2017,2870320128.0,68464506991.01013,100.0,0.0,100.0,6440.97021484375,6767.31005859375,6377.8798828125,38.69621740651535,14.270385391580417,27.83175901425008,318.23500279017856,6515.8666089949365,5284.697307020688,5900.281958007812,0.32514966419173025,3851854493.258301,221.5059631937973,17.664198252575883,3876.4310900193386,1127.7846000481888,3334738765624.5,26.032819013131935,409.7772407278808,377.24001075951503,32.53722996836575,60.87307842167308,7.24892954464484,0.27015698996778426,6.978772554677056,7.201631637842862,1.356956435601921,5.844675202240941,321.2671299038867,364.1259255084091,12.573669226614248,75.42464928777787,0.7981712243346185,100.0,96.17002073770054,1.1137423178833348,3.37,70.71253112943602,0.5364252730635127,0.7388519660507161,1.2752772391142289,-0.0
1142,2017-11-02,6777.77001953125,7367.330078125,6758.72021484375,7078.5,7078.5,4653770240,02nov2017,236658710.62656397,68701165701.636696,100.0,0.0,100.0,6777.77001953125,7367.330078125,6758.72021484375,46.65326691497709,12.374482531865977,29.99179918576846,346.47213309151783,6769.43611266803,5174.256807253846,5971.846459960938,0.31944718159951724,4175958704.6203003,241.39687822422871,22.165465716307775,6413.73825604304,1363.3781662604267,6923926173456.25,26.352011941730805,460.45491131402014,393.88299087041605,66.57192044360409,65.24500572847545,7.99604680678606,0.8138194016872031,7.182227405098857,14.77781646715752,7.146513011933262,7.631303455224257,325.74215707699904,356.8785331245157,17.356918320074847,78.41992918359333,0.7990677535434714,85.33448173442282,95.06018513034292,1.1379847975974493,3.19,67.04005108506051,0.5876869542318546,0.6654070258763571,1.2530939801082117,-14.665518265577173
1143,2017-11-03,7087.52978515625,7461.2900390625,7002.93994140625,7207.759765625,7207.759765625,3369860096,03nov2017,-358126680.7182095,68343039020.91849,100.0,0.0,100.0,7087.52978515625,7461.2900390625,7002.93994140625,44.109287747442096,11.170810700353037,32.10557732787353,348.2914341517857,7006.908528140909,5074.381364437216,6040.644946289062,0.2659403299795105,4245055997.14785,187.5926036750001,26.442499679938944,2299.8683680514596,1257.1672956106463,5052228194698.5,26.72184085352356,505.2236098992971,416.1511146761923,89.0724952231048,66.93780548055533,8.612917802252786,1.144552317723143,7.468365484529643,15.889341905932298,6.6064307605664325,9.282911145365865,335.93510676085907,350.82055125484624,19.960985739088148,79.53565634107903,0.795202629111568,87.71304519028534,91.01584230823607,1.1766292282355257,3.14,66.1161195222696,0.569492316005308,0.7126420909149536,1.2821344069202616,-12.286954809714652
1144,2017-11-04,7164.47998046875,7492.85986328125,7031.27978515625,7379.9501953125,7379.9501953125,2483800064,04nov2017,1268647791.1107314,69611686812.02922,100.0,4.0,96.0,7164.47998046875,7492.85986328125,7031.27978515625,40.552835132587965,10.104840809557802,34.10556403657519,364.846435546875,7245.176029356602,5006.2898886121475,6125.732958984375,0.2871933877545153,4397519572.521805,146.75897399285427,32.83718842360828,556.6693878114505,1121.1808282682437,3399080387584.0,27.043323403398748,548.2772557756616,442.5763428960862,105.70091287957541,67.6539183300259,9.171529153152747,1.3625309348984818,7.808998218254265,13.894379890983558,3.6891749964941525,10.205204894489405,342.69914789825816,345.336034144072,24.444387723805804,80.94871363999356,0.7952569219153559,94.61046554041597,89.21933082170807,1.225900235239914,3.14,68.78253697024581,0.4628542138484182,0.745885263730756,1.2087394775791742,-5.389534459584027
1145,2017-11-05,7404.52001953125,7617.47998046875,7333.18994140625,7407.41015625,7407.41015625,2380410112,05nov2017,-1137492488.0727415,68474194323.95648,100.0,0.0,100.0,7404.52001953125,7617.47998046875,7333.18994140625,40.748242165934926,9.503340564302755,36.11066305290218,364.8728724888393,7448.977479327752,4970.670469890998,6209.823974609375,0.23709114733562972,4220563669.616989,130.74845198561317,37.848038637779176,2547.004557861786,1448.3100395210888,3274992175667.875,27.380843030013814,577.9511090495862,469.65129612678624,108.29981292279996,73.85009955593662,9.49965789329483,1.3525277400324498,8.14713015326238,11.866920358164695,1.3293723709402308,10.537547987224464,344.2039645509026,340.67101010948784,34.03098397949774,81.1719896026501,0.795237506742793,90.53569044078841,90.95306705716327,1.2772268048097823,3.14,64.02081596039913,0.6033550205106564,0.6982862621378016,1.301641282648458,-9.464309559211578
1146,2017-11-06,7403.22021484375,7445.77001953125,7007.31005859375,7022.759765625,7022.759765625,3111899904,06nov2017,-2892596222.4297314,65581598101.52675,96.0,0.0,96.0,7403.22021484375,7445.77001953125,7007.31005859375,37.08198989555601,15.335444199153232,36.494704128733275,371.68289620535717,7536.315547244747,5025.057401974003,6280.686474609375,0.17851181123135557,3543804253.394951,79.79434893773148,39.4578132377795,-3505.4665989269834,1228.8070590261796,3156524062389.0,27.69138859583156,563.9291554217543,488.5068679857799,75.42228743597445,71.29135357902288,9.164425283893303,0.8138361045047393,8.350589179388564,12.344117831565562,1.4452558754728777,10.898861956092684,344.77164308914826,337.41759023400266,22.117966267939295,68.97720332046032,0.7974640284223502,73.20597455948327,86.11737684689592,1.3098813267944667,3.43,57.607063404826015,0.5083096460018549,0.73668411015144,1.2449937561532949,-26.794025440516737
1147,2017-11-07,7023.10009765625,7253.31982421875,7023.10009765625,7144.3798828125,7144.3798828125,2326340096,07nov2017,124692500.17203334,65706290601.698784,92.0,20.0,72.0,7023.10009765625,7253.31982421875,7023.10009765625,35.28422511893744,14.591969496401605,36.85131369914786,357.3414829799107,7626.444040640611,5090.297902718764,6358.3709716796875,0.1348786575315532,3021673816.148323,66.65469125768837,43.26792475913758,-874.133858078065,1373.795972570335,2824316593258.75,27.823726994902948,556.2186409257693,502.0492225737778,54.16941835199145,70.94462307902407,8.932569374865151,0.4655841563812704,8.466985218483881,10.213471671613053,-0.5483122275837058,10.76178389919676,351.14413767414214,337.02732476241295,20.992133360103438,70.48695640287265,0.7973304374968198,78.68534524954237,80.80900341660471,1.3298721902010031,3.53,55.607417922574825,0.5670285910326239,0.7365185085052796,1.3035470995379035,-21.314654750457628
1148,2017-11-08,7141.3798828125,7776.419921875,7114.02001953125,7459.68994140625,7459.68994140625,4602200064,08nov2017,201067964.7154943,65907358566.414276,100.0,16.0,84.0,7141.3798828125,7776.419921875,7114.02001953125,40.982420350731275,12.68867123817731,37.98457165093189,379.19503348214283,7765.842672445485,5126.016263101391,6445.929467773438,0.1084151636690795,2628989471.1360703,88.80017276682214,47.32616476393717,4418.830073861468,1875.490447075248,8896281934848.0,27.839290642001245,568.9919047164421,515.4377590023107,53.55414571413144,77.86921516709495,9.005628049169923,0.43091426454883397,8.574713784621089,14.957865378546115,3.356865183479485,11.60100019506663,360.5612349250098,339.4178114398833,29.040289010744992,74.01736707505327,0.7981749933106298,84.82534347280605,78.90555442727727,1.3484546329292877,2.73,51.134496468013154,0.7041664673831065,0.6190369453325337,1.3232034127156402,-15.17465652719394
1149,2017-11-09,7446.830078125,7446.830078125,7101.52001953125,7143.580078125,7143.580078125,3226249984,09nov2017,-2440311318.223868,63467047248.19041,96.0,12.0,84.0,7446.830078125,7446.830078125,7101.52001953125,38.08940547478644,12.039319693591612,38.98327252814796,386.52291434151783,7840.969441748182,5164.102482079943,6502.535961914063,0.02510329817998613,1913269038.2026367,55.60331578806771,46.58239983689536,-1830.7177772254008,1483.2044905852206,4493457334893.25,27.93985520345347,547.2984681115813,521.8099008241649,25.48856728741646,70.21268391063377,8.579257712725035,0.003635142483155107,8.57562257024188,14.450774939347502,2.2798197954246966,12.170955143922805,363.23131286693507,343.2839816384601,24.16945106264229,65.55137359785589,0.7996264994920416,69.68039700120268,77.7303619078504,1.3506644168929143,2.68,46.25270041811371,0.5267346333844204,0.7259023215670634,1.2526369549514837,-30.31960299879733
1150,2017-11-10,7173.72998046875,7312.0,6436.8701171875,6618.14013671875,6618.14013671875,5208249856,10nov2017,-3050628292.246298,60416418955.94411,92.0,8.0,84.0,7173.72998046875,7312.0,6436.8701171875,32.12271634745989,22.05069925071536,37.52676567593695,430.491455078125,7852.433186064759,5211.292741669616,6531.862963867187,-0.014597178341386833,896467218.3860703,-7.042991964654311,42.76869385854336,-6716.7363410239295,993.0350186625113,3715097009954.25,27.972597417954077,482.14972937039056,513.87786653341,-31.728137163019483,64.16990033244495,7.537108218978207,-0.8308114810109375,8.367919699989145,18.782448764535697,5.289194896490313,13.493253868045384,351.3830460111959,346.6301945392722,7.5447082995949,54.41097937715454,0.8037123887211408,44.50636508698847,66.33736852033242,1.3208497662052914,4.0,41.632759943762785,0.33709979809692103,0.7781920369607158,1.1152918350576368,-55.49363491301153
1151,2017-11-11,6618.60986328125,6873.14990234375,6204.22021484375,6357.60009765625,6357.60009765625,4908680192,11nov2017,-2657643030.151805,57758775925.792305,88.0,4.0,84.0,6618.60986328125,6873.14990234375,6204.22021484375,28.45361799160635,23.504590885093673,35.526640616283366,464.8771275111607,7849.83448049048,5248.80946482202,6549.32197265625,-0.0777845859604238,-239987850.3399887,-65.90732678131035,36.48476718585194,-4575.42829830632,738.3974625261296,2830836825453.0,28.14157094149379,404.82886565227454,492.068066357183,-87.23920070490846,59.39800471086352,6.33129486134706,-1.629299870913668,7.960594732260728,20.732928898824206,5.791740024623056,14.94118887420115,336.2625315793828,347.7991250395371,3.7039264216577426,49.88392744764788,0.8050284495863159,30.851336738559716,48.346032942250325,1.2601298125884584,5.51,36.23286616121473,0.23223647581727513,0.844869932433573,1.0771064082508481,-69.14866326144029
1152,2017-11-12,6295.4501953125,6625.0498046875,5519.009765625,5950.06982421875,5950.06982421875,8957349888,12nov2017,-1975404151.4988384,55783371774.293465,84.0,0.0,84.0,6295.4501953125,6625.0498046875,5519.009765625,23.644620959654034,30.00260337423091,33.83555669683984,505.942138671875,7848.871486571301,5251.7474587412,6550.30947265625,-0.10609597486873573,-1323658151.9748383,-137.0550938571955,26.24857605303219,-5762.188854015815,51.88317423634381,1764418605990.0,28.32380690675057,307.1268695230974,455.0798269903659,-147.9529574672685,48.3939055223348,4.82812622046835,-2.5059748094339023,7.334101029902253,29.31416024130828,11.498377093685704,17.815783147622575,311.93909748179897,345.1329017863082,-8.013265814582507,43.75200097584499,0.8079676076536813,19.09533619312784,31.484346006225376,1.1661882369327934,7.62,36.778680981319596,0.02312087246067651,0.9459932541373367,0.9691141265980132,-80.90466380687216
1153,2017-11-13,5938.25,6811.18994140625,5844.2900390625,6559.490234375,6559.490234375,6263249920,13nov2017,3002399099.5454926,58785770873.83896,80.0,24.0,56.0,5938.25,6811.18994140625,5844.2900390625,23.04152642919929,25.88405086015429,31.83372368379124,562.5678362165179,7807.954256035242,5395.949699042883,6601.951977539063,-0.020763232481242427,-1554786724.7078476,-85.06516941140445,19.78916054660359,3947.569959308591,237.149168348692,2540625553852.5,28.569782332562966,275.6944338272533,419.2027483577434,-143.5083145304901,52.31897606266513,4.324014789910085,-2.4080689919937353,6.73208378190382,29.6622442805844,9.477168906369457,20.185075374214943,293.16732665134657,339.6293660922069,-3.0709369368238324,53.04685885992451,0.8130841827527714,46.09177760050667,32.01281684406477,1.0732618877614202,8.27,44.34549790172134,0.050741772523092865,0.9226252166389904,0.9733669891620833,-53.90822239949333
1154,2017-11-14,6561.47998046875,6764.97998046875,6461.75,6635.75,6635.75,3197110016,14nov2017,472033397.3527596,59257804271.19172,76.0,20.0,56.0,6561.47998046875,6764.97998046875,6461.75,22.020609720123105,24.737188472243144,29.974878743103258,558.0056849888393,7783.70576696981,5508.693207639566,6646.199487304688,-0.041339031921181095,-1601942103.703598,-54.99150851339268,13.177725232014568,2709.0110361528054,250.31792868095886,1615244609162.625,28.90474635240662,254.00946484102496,386.1640916543997,-132.15462681337476,53.11090238450873,3.9719146541992165,-2.208135302163683,6.180049956362899,24.385588512746157,3.3604105108249698,21.025178001921187,275.5307950499331,331.99901392543256,-6.2548562548562545,54.06967678967284,0.8131001544387972,49.469974753286486,38.219029515640365,0.9856206184717297,8.78,44.08149134743451,0.08358462289751956,0.9606058801039231,1.0441905030014427,-50.530025246713514
1155,2017-11-15,6634.759765625,7342.25,6634.759765625,7315.5400390625,7315.5400390625,4200880128,15nov2017,3883687497.854023,63141491769.045746,72.0,16.0,56.0,6634.759765625,7342.25,6634.759765625,27.988513390423453,22.25908534813474,28.64827252776784,580.7242606026786,7835.475404044708,5597.994566658417,6716.7349853515625,0.002473047238288693,-979826348.7306595,25.78929252559514,9.966468551519814,6317.909638851517,424.70925359754307,3558734165973.0,29.08115358233367,288.3533872432281,366.6019507721654,-78.24856352893732,54.366735134967634,4.461384021705602,-1.374932747725838,5.83631676943144,21.729999591039732,0.5638572712948324,21.1661423197449,264.1771870169807,323.04407436185835,1.495336650251885,62.01346073785912,0.818214434868212,79.5836887888326,58.38181371420862,0.9254783358558539,8.8,48.35045044926623,0.10231310410253702,0.9276592823554043,1.0299723864579413,-20.41631121116739
1156,2017-11-16,7323.240234375,7967.3798828125,7176.580078125,7871.68994140625,7871.68994140625,5123809792,16nov2017,3883806808.015955,67025298577.0617,100.0,12.0,88.0,7323.240234375,7967.3798828125,7176.580078125,33.48329716776856,19.863775881288156,28.42554058831608,593.7378278459821,7962.333006910986,5680.215967698389,6821.274487304688,0.06759615580647252,84490620.67913818,115.75375933739114,9.433616253224425,9005.252185336829,609.8173914042424,5658632457642.5,29.290031711671006,356.3401746428226,364.54959554629687,-8.209420903474268,55.08374036372928,5.425695225311834,-0.32849723529568564,5.75419246060752,21.029465211426082,-0.1093416866550534,21.138806898081135,262.9105714867205,313.24034478547816,6.663185158161186,67.03646406541799,0.8200498760698944,96.09168806895212,75.04845053702377,0.9017476078901987,8.8,54.281612809745106,0.12245780884488289,0.9262240514681603,1.0486818603130432,-3.908311931047879
1157,2017-11-17,7853.56982421875,8004.58984375,7561.08984375,7708.990234375,7708.990234375,4651670016,17nov2017,-1549150005.0642614,65476148571.99744,100.0,8.0,92.0,7853.56982421875,8004.58984375,7561.08984375,31.951942224283385,18.651556690748478,28.272539791800632,592.6771065848214,8008.764064475324,5829.374949196551,6919.069506835937,0.050756859775177104,561785357.6374283,115.89213750013613,9.126254382640822,2010.3822722500354,589.139813132712,2932832518623.0,29.518852698419288,392.5664254674448,370.15296153052645,22.413463936918333,56.3395977353618,5.90131531464387,0.11769828322908005,5.78361703141479,19.387866301001008,-1.4007524776641027,20.78861877866511,253.88220687662428,301.3871194467686,4.071329543842552,64.35545258039063,0.8204352796846721,88.10741959285473,87.92759881687986,0.8954168977735568,8.82,56.23274421553545,0.1327450954314887,0.9329314401410725,1.0656765355725613,-11.892580407145276
1158,2017-11-18,7697.2099609375,7884.990234375,7463.43994140625,7790.14990234375,7790.14990234375,3667190016,18nov2017,2017102116.452946,67493250688.450386,96.0,4.0,92.0,7697.2099609375,7884.990234375,7463.43994140625,30.07331298557662,18.91689567463932,27.879697600867598,589.8178362165179,8094.373268819177,5907.395725321448,7000.884497070312,0.05345156470711267,1195348347.7801895,98.76679697395632,9.088855585808842,-1248.6617125480982,460.18759167845855,2135735294791.875,29.671435203640446,422.9493997638165,380.71224917718445,42.237150586632026,50.79501559278222,6.278493642080438,0.39590128853251727,5.8825923535479205,16.154638277813245,-3.707184400681495,19.86182267849474,236.5427450821786,287.3106119151291,10.927187634624365,65.10515180743515,0.8204081497984584,91.37264000088008,91.85724922089567,0.9011172272078856,8.82,60.27609763032016,0.09982386288612366,0.9509133472455655,1.0507372101316892,-8.627359999119923
1159,2017-11-19,7766.02978515625,8101.91015625,7694.10009765625,8036.490234375,8036.490234375,3149319936,19nov2017,2138907074.2724273,69632157762.72281,100.0,0.0,100.0,7766.02978515625,8101.91015625,7694.10009765625,31.407662606036286,17.82503451828896,27.858907266737805,598.6406947544643,8202.431440135619,5989.933598926881,7096.18251953125,0.07839686492952117,1940436776.7895126,121.5756957670894,10.16162308388411,2897.890046023439,485.2508408328623,2067654633801.75,29.730735060034633,461.584868793223,396.8867731003922,64.6980956928308,51.61361546962216,6.755451459895475,0.6982872850780435,6.057164174817432,12.465416398890241,-5.9171250236835995,18.38254142257384,226.9356955174277,273.4831285269326,12.486882923298676,67.34985544748473,0.820755314349452,97.4671914521965,92.3157503486438,0.9199005698626516,8.82,66.39392270219449,0.10086426268216242,0.9406237717913991,1.0414880344735615,-2.5328085478035005
1160,2017-11-20,8039.06982421875,8336.8603515625,7949.35986328125,8200.6396484375,8200.6396484375,3488450048,20nov2017,1035812527.6565528,70667970290.37936,100.0,68.0,32.0,8039.06982421875,8336.8603515625,7949.35986328125,33.037494525617575,16.830945956433265,28.190314401985745,595.000732421875,8351.569710232867,6014.019303439009,7182.794506835938,0.06199576221959837,2569139135.586914,124.68304483346532,14.403216041772872,2722.650412215588,930.1163416287602,2767141460096.5,29.73928198164912,499.6891368891329,417.4472458581404,82.24189103099252,57.31031544844193,7.206258770848466,0.9192756768248271,6.286983094023639,10.044197483630004,-6.67067515115507,16.714872634785074,225.00085294099668,261.12071978933415,9.932714534400223,68.79055125713595,0.8201489984101707,95.16579396349792,94.66854180552487,0.9491012266280229,8.82,66.96066393438038,0.22006457145225267,0.8914418470349788,1.1115064184872314,-4.834206036502085
1161,2017-11-21,8205.740234375,8348.66015625,7762.7099609375,8071.259765625,8071.259765625,4277609984,21nov2017,227399949.10051617,70895370239.47987,100.0,64.0,36.0,8205.740234375,8348.66015625,7762.7099609375,30.286922764844014,18.081725163149596,27.979127376851274,620.3857421875,8463.713346929046,6032.270637445953,7247.9919921875,0.02920022484826997,2975587573.5877914,94.06127683460466,19.0897566519305,-1197.554817471753,907.014844529211,4485074068224.0,29.736898440454787,513.5275427582737,436.6633052381671,76.86423752010666,55.091356281940406,7.316944277719443,0.8239689469566436,6.4929753307628,9.565847415758132,-5.719220175221555,15.285067590979686,226.84794616529751,251.66614742083397,12.98620127939395,66.30707972608533,0.8204451928794941,90.19665498098057,94.27654679889172,0.9772999949516377,8.72,65.92810381616891,0.2112683483530755,0.8724065505939498,1.0836748989470253,-9.803345019019437
1162,2017-11-22,8077.9501953125,8302.259765625,8075.47021484375,8253.5498046875,8253.5498046875,3633530112,22nov2017,2072707673.655255,72968077913.13513,96.0,60.0,36.0,8077.9501953125,8302.259765625,8075.47021484375,29.252921473848335,17.4644116345587,27.783025139226407,589.5714634486607,8599.133484921855,6014.355479921895,7306.744482421875,0.05189132004499178,3514833466.3610916,96.01944560245396,24.307216595351605,831.252691978652,650.7593172518671,4030202310457.5,29.761778623981957,533.0590884469639,455.94246187992644,77.11662656703743,54.653788841531416,7.497493208499673,0.8036143021894979,6.693878906310175,7.825162051403922,-5.967924431660611,13.793086483064533,235.40476880158604,245.24808543752727,24.711015998213362,68.05688044659615,0.8205400635512942,96.63879495934859,94.00041463460906,1.0066052909608931,8.67,63.49114449746076,0.1801902048799372,0.934224603327707,1.1144148082076442,-3.3612050406514165
1163,2017-11-23,8232.3798828125,8267.400390625,8038.77001953125,8038.77001953125,8038.77001953125,4225179904,23nov2017,-4225179904.0,68742898009.13513,92.0,56.0,36.0,8232.3798828125,8267.400390625,8038.77001953125,28.22580683097864,17.414826592414734,27.490464967206925,580.3186383928571,8680.117161702248,6016.472828532127,7348.294995117188,0.0048127549771522365,3130430829.7437744,74.1181792328731,29.813086624030667,-193.60940229275704,767.6956297470559,2446717508900.5,29.764198727915147,525.1534039062999,469.78465028520117,55.36875362109873,53.37409718868935,7.315498703371145,0.4972958376487755,6.81820286572237,7.538037989300469,-5.004038795011252,12.542076784311721,233.74808481164035,240.6055620777169,26.443467598642588,63.84940181922911,0.8210535246079311,89.04846557209129,91.96130517080685,1.0262157730325723,8.7,56.93073849536912,0.21636147013599938,0.8984817862915905,1.1148432564275899,-10.951534427908705
1164,2017-11-24,8074.02001953125,8374.16015625,7940.93017578125,8253.6904296875,8253.6904296875,5058610176,24nov2017,2245280479.705086,70988178488.84023,100.0,52.0,48.0,8074.02001953125,8374.16015625,7940.93017578125,27.986243735684358,16.250472850937754,27.421823184681422,548.7543596540179,8784.131544143198,5999.832469528678,7391.982006835938,0.016069623796880733,3154395680.418152,72.72173559757181,34.975167564869,38.19604046604664,1250.1907998534828,5615615520897.0,29.639767545728105,530.1194854449541,481.85161731715175,48.26786812780233,61.428578081376074,7.303657187080715,0.3883634570866752,6.91529372999404,8.81723384302344,-2.9798743530306258,11.797108196054065,236.02645776148714,237.47770327155098,38.715858360052394,66.107400581019,0.8212001383955101,95.78061712762778,93.82262588635592,1.042501047925864,8.62,62.140359412494135,0.33403186816224983,0.8611959474726045,1.1952278156348544,-4.219382872372227
1165,2017-11-25,8241.7099609375,8790.919921875,8191.14990234375,8790.919921875,8790.919921875,4342060032,25nov2017,4342060032.0,75330238520.84023,100.0,48.0,52.0,8241.7099609375,8790.919921875,8191.14990234375,31.748092936872972,14.777429222372088,28.06855228806082,543.8143833705357,8987.554414341183,5934.760575893192,7461.157495117188,0.07824780142757812,3789826818.232086,106.3691618248811,42.795787381710745,4606.503596312324,1906.043078040529,9434340263464.5,29.56546384581769,570.8249562785713,499.64628510943567,71.17867116913567,68.50118613264064,7.743355279125308,0.6624492393050145,7.080906039820293,8.319281163061982,-2.782261626393666,11.101542789455648,243.684796928708,235.34150609843846,34.018339958891865,70.98588005747878,0.823123426849961,100.0,94.94302756657305,1.0691310546154873,8.08,67.44566051585599,0.5128719108202885,0.7475529824247257,1.2604248932450142,-0.0
1166,2017-11-26,8789.0400390625,9522.9296875,8775.58984375,9330.5498046875,9330.5498046875,5475579904,26nov2017,2656537324.987231,77986775845.82745,100.0,44.0,56.0,8789.0400390625,9522.9296875,8775.58984375,38.92731185779466,13.174870245017795,29.594141447245494,518.1929408482143,9299.64739619579,5853.446597944833,7576.5469970703125,0.13786085838439396,4559573831.6661,169.6800366268946,51.935245171125025,8983.845872094387,2959.3312727626862,16278623671423.0,29.503062706874054,639.2589772839301,527.5688235443346,111.69015373959553,79.61218644629766,8.504294479287324,1.1387107515736243,7.3655837277137,9.908282523638826,-0.9546082126534561,10.862890736292282,261.34179155919423,236.17034884094625,40.61032746392646,74.89485717978476,0.8246705228792142,94.77035259775408,96.85032324179399,1.114166056000483,7.05,68.47641111765526,0.8483409330210717,0.5999710720984534,1.448312005119525,-5.229647402245916
1167,2017-11-27,9352.7197265625,9818.349609375,9352.7197265625,9818.349609375,9818.349609375,5653320192,27nov2017,5653320192.0,83640096037.82745,100.0,40.0,60.0,9352.7197265625,9818.349609375,9352.7197265625,40.45968061476027,12.241691710757902,31.304786821957748,483.9715053013393,9688.256766104107,5732.234200692768,7710.2454833984375,0.1921953461233906,5880166511.560516,204.14409992562437,58.05008843120002,3593.3332051459215,2934.0286474653526,21868624217729.25,29.471905557062303,724.5031778497078,566.9556944054092,157.54748344429856,80.2153567102658,9.424585921061999,1.6472017546786386,7.77738416638336,11.243883293604782,0.3047940458499987,10.939089247754783,292.95096564318885,242.43792890328072,34.212232548087314,77.80573992384988,0.8257608890577776,100.0,98.2567841992514,1.179969605281539,4.52,72.09001843588979,0.96162529111412,0.5522847337330471,1.513910024847167,-0.0
